author,name,aff
https://dblp.org/pid/188/1606-1,Niklas Kühl 0001,"University of Bayreuth, Germany"
https://dblp.org/pid/188/7759-96,Chao Wang 0096,"Huazhong University of Science and Technology, Wuhan, Hubei, China"
https://dblp.org/pid/189/4331,Ahmet Kose,"Tallinn University of Technology, Estonia"
https://dblp.org/pid/19/1006-2,Chetan Arora 0002,"Monash University, Clayton, VIC, Australia"
https://dblp.org/pid/19/1273,Vadlamani Ravi,"Institute for Development and Research in Banking Technology (IDRBT), Hyderabad, India"
https://dblp.org/pid/19/1924-1,Qi Wang 0001,"University of the West of Scotland, Paisley, UK"
https://dblp.org/pid/19/2698-2,Kyung-Su Kim 0002,"Samsung Medical Center, Seoul, Korea"
https://dblp.org/pid/19/3058-5,Zhimin Zhang 0005,"University of Science and Technology Beijing, School of Computer and Communication Engineering, China"
https://dblp.org/pid/19/525,Ezekiel F. Adebiyi,"Covenant University, Ota, Nigeria"
https://dblp.org/pid/19/9978,Qinghua Lu 0001,"CSIRO, Data61, Sydney, NSW, Australia"
https://dblp.org/pid/191/6738,Quynh N. Nguyen,"Stockton University, School of Business, Galloway, NJ, USA"
https://dblp.org/pid/195/5342,Mohamed Abdel-Basset,"Zagazig University, Department of Operations Research, Egypt"
https://dblp.org/pid/195/6711,Elangovan Ramanujam,"Thiagarajar College of Engineering, Madurai, India"
https://dblp.org/pid/196/7524,Gopal 0001,"Bharati Vidyapeeth College of Engineering New Delhi, India"
https://dblp.org/pid/196/8379-2,Beatriz Martínez 0002,"University of Las Palmas de Gran Canaria, Institute for Applied Microelectronics, Spain"
https://dblp.org/pid/197/5826,Dorota Stadnicka,"Rzeszów University of Technology, Poland"
https://dblp.org/pid/197/9438,Jianxin Zhao 0001,"Beijing Institute of Technology, School of Computer Science and Technology, China"
https://dblp.org/pid/198/9995,Mariyam Ouaissa,"Moulay-Ismail University, Meknes, Morocco"
https://dblp.org/pid/199/7401,Varadarajan Vijayakumar 0001,"University of New South Wales, School of Computer Science and Engineering, Sydney, NSW, Australia"
https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
https://dblp.org/pid/20/11454-1,Himanshu Verma 0001,"TU Delft, The Netherlands"
https://dblp.org/pid/20/1969-1,Chun Ouyang 0001,"Queensland University of Technology, Brisbane, Australia"
https://dblp.org/pid/20/2039-1,Ming Liu 0001,"Hong Kong University of Science and Technology, Department of Electronic and Computer Engineering, Robotics and Multi-perception Lab, Hong Kong"
https://dblp.org/pid/20/3587-1,Shanshan Liu 0001,"New Mexico State University, Las Cruces, NM, USA"
https://dblp.org/pid/20/3894-1,Jun Wu 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China"
https://dblp.org/pid/20/4825,Eduard A. Jorswieck,"TU Braunschweig, Germany"
https://dblp.org/pid/20/5529,Alexander Egyed,"Johannes Kepler University of Linz, Austria"
https://dblp.org/pid/20/5706,Christian Krätzer,"Otto von Guericke University of Magdeburg, Germany"
https://dblp.org/pid/20/6234-1,Vishal Sharma 0001,"Queen's University Belfast, UK"
https://dblp.org/pid/20/6234-4,Vishal Sharma 0004,"Indian Institute of Technology Indore, VLSI Circuit and System Design Lab, India"
https://dblp.org/pid/20/6839,José L. Martínez Lastra,"Tampere University of Technology, Finland"
https://dblp.org/pid/20/8099,Jose Benitez-Amado,"Rennes School of Business, France"
https://dblp.org/pid/20/885,Matthias Rarey,"University of Hamburg, Germany"
https://dblp.org/pid/201/4704,Alice Buffi,"University of Pisa, Italy"
https://dblp.org/pid/201/6689,Bryan M. Williams 0001,"Lancaster University, School of Computing and Communications, United Kingdom"
https://dblp.org/pid/202/7079,Muhammed Kürsad Uçar,"Sakarya University, Esentepe, Turkey"
https://dblp.org/pid/202/7540,Cahit Bilgin,"Sakarya University, Turkey"
https://dblp.org/pid/203/7792,Anita Maria da Rocha Fernandes,"University of Vale do Itajaí, Laboratory of Applied Intelligence, School of the Sea Science and Technology, Brazil"
https://dblp.org/pid/205/3141,Alexander V. Khoperskov,"Volgograd State University, Russia"
https://dblp.org/pid/206/9048,Norita B. Ahmad,"American University of Sharjah, School of Business Administration, United Arab Emirates"
https://dblp.org/pid/21/2529,Angelo Perkusich,"Federal University of Campina Grande, PB, Brazil"
https://dblp.org/pid/21/3047-1,Feng Chen 0001,"University of Texas at Dallas, TX, USA"
https://dblp.org/pid/21/3626-42,Fan Zhang 0042,"University of Science and Technology Beijing, School of Computer and Communication Engineering, China"
https://dblp.org/pid/21/5607,José Javier Martínez 0001,"Polytechnic University of Cartagena, Spain"
https://dblp.org/pid/21/6058,Fadhel M. Ghannouchi,"University of Calgary, Canada"
https://dblp.org/pid/21/6248-13,Yumei Li 0013,"Guangxi Vocational Normal University, Nanning, China"
https://dblp.org/pid/21/7271,Alessio Ferrari 0001,"CNR-ISTI, Pisa, Italy"
https://dblp.org/pid/21/8108,Christian Riess,"University of Erlangen-Nuremberg, Germany"
https://dblp.org/pid/21/9114,Zhihan Lyu,"Uppsala University, Department of Game Design, Sweden"
https://dblp.org/pid/210/2997,Élisson da Silva Rocha,"University of Pernambuco, Recife, Brazil"
https://dblp.org/pid/211/2011,Boyi Shangguan,"Wuhan University, Hubei, China"
https://dblp.org/pid/211/9234,Oscar Marcelo Zambrano Vizuete,"Universidad Técnica del Norte, Ibarra, Ecuador"
https://dblp.org/pid/214/3574,Luis Alberto Cruz Salazar,"Technical University of Munich, Germany"
https://dblp.org/pid/218/6438,Raquel Pérez-Arnal,"Barcelona Supercomputing Center, BSC, Spain"
https://dblp.org/pid/22/10697,Rizwan Ahmed Khan,"Claude Bernard University Lyon 1, France"
https://dblp.org/pid/22/2131,Ala I. Al-Fuqaha,"Western Michigan University, MI, USA"
https://dblp.org/pid/22/231-3,Yi Gong 0003,"Fudan University, Department of Materials Science, Shanghai, China"
https://dblp.org/pid/22/3592,Boris Kovalerchuk,"Central Washington University, Ellensburg, WA, USA"
https://dblp.org/pid/22/5302,Jorn Mehnen,"University of Strathclyde, Department of Design, Manufacturing and Engineering Management, Glasgow, UK"
https://dblp.org/pid/22/582,Lazaros S. Iliadis,"Democritus University of Thrace, School of Civil Engineering, Faculty of Mathematics, Programming and General Courses, Kimmeria, Xanthi, Greece"
https://dblp.org/pid/22/6495,Burkhard Schafer 0001,"University of Edinburgh, School of Law, United Kingdom"
https://dblp.org/pid/22/7808,Zhengqiang Wang,"Chongqing University of Posts and Telecommunications, School of Communication and Information Engineering, China"
https://dblp.org/pid/22/832,Frederik Maes,"University Hospitals Leuven, Medical Imaging Research Center"
https://dblp.org/pid/22/8709,Dagmar Waltemath,"University of Rostock, Germany"
https://dblp.org/pid/22/9200-3,Tahir Mahmood 0003,"Dongguk University, Division of Electronics and Electrical Engineering, Seoul, Korea"
https://dblp.org/pid/220/4853,Sunday Adewale Olaleye,"University of Oulu, Finland"
https://dblp.org/pid/220/4929,Ismaila Temitayo Sanusi,"University of Eastern Finland, Joensuu, Finland"
https://dblp.org/pid/223/2132,Sai Veeranki,"Graz University of Technology, Institute of Neural Engineering, Austria"
https://dblp.org/pid/224/0291,Maarten van Smeden,"University of Utrecht, University Medical Center, Utrecht, The Netherlands"
https://dblp.org/pid/225/6779,Seyed Javad Kazemitabar 0001,"Babol Noshirvani University of Technology, Iran"
https://dblp.org/pid/227/4548,Shanshan Tu,"Beijing University of Post and Telecommunication, Computer Science Department, China"
https://dblp.org/pid/228/5310,Yung Po Tsang,"Hong Kong Polytechnic University, Hong Kong"
https://dblp.org/pid/229/8720-1,Jialiang Lin 0001,"Xiamen University, Xiamen, China"
https://dblp.org/pid/23/1557-2,Wenwen Li 0002,"Arizona State University, School of Geographical Sciences and Urban Planning, Tempe, AZ, USA"
https://dblp.org/pid/23/4060,Vicente Traver 0001,"Technical University of Valencia, Spain"
https://dblp.org/pid/23/4086,Wei T. Yue,"City University of Hong Kong, Department of Information Systems, Hong Kong"
https://dblp.org/pid/23/491,Hamid Laga,"Murdoch University, WA, Australia"
https://dblp.org/pid/23/5280-2,Bruno Oliveira 0002,"University of Minho, School of Medicine, Braga, Portugal"
https://dblp.org/pid/23/6837,Harry Hochheiser,"University of Pittsburgh, Pennsylvania, USA"
https://dblp.org/pid/232/4410,Michael Lingzhi Li,"Massachusetts Institute of Technology, Cambridge, MA, USA"
https://dblp.org/pid/232/7997,Tariq Ahamed Ahanger,"Prince Sattam Bin Abdulaziz University, Al Kharj, Saudi Arabia"
https://dblp.org/pid/236/6253,Alexander Matt Turner,"Oregon State University, Corvallis, OR, USA"
https://dblp.org/pid/236/9333,Prasanna Venkatesan G. K. D. 0001,"Karpagam Academy of Higher Education, Dean-Faculty of Engineering, Department of Electronics and Communication Engineering, Coimbatore, India"
https://dblp.org/pid/237/0591,Nirmeen A. El-Bahnasawy,"Menoufia University, Egypt"
https://dblp.org/pid/237/1074,Kien Nguyen Thanh,"Queensland University of Technology, Brisbane, Australia"
https://dblp.org/pid/237/4772,Muthu BalaAnand,"V.R.S. College of Engineering and Technology, Department of Computer Science and Engineering, Viluppuram, India"
https://dblp.org/pid/238/5807,N. Z. Jhanjhi,"King Faisal University, Saudi Arabia"
https://dblp.org/pid/238/8987,Muhammad Mansoor Alam,"Universiti Kuala Lumpur, British Malaysian Institute (BMI), Malaysia"
https://dblp.org/pid/239/4637,Javad Hassannataj Joloudari,"University of Birjand, Department of Computer Engineering, Iran"
https://dblp.org/pid/24/11474,Claude Lishou,"École Supérieure Polytechnique, Dakar-Fann, Sénégal"
https://dblp.org/pid/24/2900-2,Yogesh Kumar 0002,"Pandit Deendayal Energy University, Gandhinagar, Gujarat, India"
https://dblp.org/pid/24/4105-6,Wei Wei 0006,"Xi'an University of Technology, School of Computer Science and Engineering, China"
https://dblp.org/pid/24/4480,Peter R. Lewis 0001,"Ontario Tech University, Oshawa, Canada"
https://dblp.org/pid/24/8076-2,Xin Lai 0002,"University of Erlangen-Nuremberg, Universitätsklinikum Erlangen, Department of Dermatology, Germany"
https://dblp.org/pid/24/8848,Paolo Nepa,"University of Pisa, Italy"
https://dblp.org/pid/240/2842,Xuan-Nam Bui,"Hanoi University of Mining and Geology, Vietnam"
https://dblp.org/pid/242/2877,Ravishankar Sharma 0001,"University of Canterbury, Department of Accounting and Information Systems, Christchurch, New Zealand"
https://dblp.org/pid/243/0816,Zornitsa Yordanova,"University of National and World Economy, Sofia, Bulgaria"
https://dblp.org/pid/243/5271,Sotirios P. Sotiroudis,"Aristotle University of Thessaloniki, Greece"
https://dblp.org/pid/245/0732,Rijul Saini,"McGill University, Montreal, Quebec, Canada"
https://dblp.org/pid/245/4653,Yazdan Ahmad,"Yeungnam University, Gyeongsan, South Korea"
https://dblp.org/pid/245/4705,Ali Nauman,"Yeungnam University, Gyeongsan, South Korea"
https://dblp.org/pid/247/2071,S. Vimal 0001,"Ramco Institute of Technology, Department of Computer Science and Engineering, India"
https://dblp.org/pid/248/6745,Hosam Alhakami 0001,"Umm Al-Qura University, Department of Computer Science, Makkah, Saudi Arabia"
https://dblp.org/pid/249/4859,C. B. Sivaparthipan 0001,"Adhiyamaan College of Engineering, Department of Computer Science and Engineering, Hosur, Tamilnadu, India"
https://dblp.org/pid/249/9119,Bohdan Sus,"Taras Shevchenko University of Kyiv, Ukraine"
https://dblp.org/pid/25/1002,Muhammad Ali Imran 0001,"University of Glasgow, James Watt School of Engineering, Glasgow, UK"
https://dblp.org/pid/25/1398,Luca Fanucci,"University of Pisa, Italy"
https://dblp.org/pid/25/266,Norman E. Fenton,"Queen Mary University of London, UK"
https://dblp.org/pid/25/3172,Penousal Machado,"University of Coimbra, Portugal"
https://dblp.org/pid/25/3246-1,Tian Wang 0001,"National Huaqiao University, College of Computer Science and Technology, Xiamen, China"
https://dblp.org/pid/25/3405,Jeffrey Bardzell,"Pennsylvania State University, PA, USA"
https://dblp.org/pid/25/4650,Andreas Hein,"Carl von Ossietzky University of Oldenburg, Germany"
https://dblp.org/pid/25/5536-2,Jia Wu 0002,"Central South University, School of Software, Changsha, China"
https://dblp.org/pid/25/5536-9,Jia Wu 0009,"University of Texas MD Anderson Cancer Center, Department of Imaging Physics, Department of Thoracic/Head and Neck Medical Oncology, Houston, TX, USA"
https://dblp.org/pid/25/9512,Davide Chicco,"University of Toronto, Institute of Health Policy Management and Evaluation, ON, Canada"
https://dblp.org/pid/250/3841,Kennedy Edson Souza,"Federal University of Pará, Electrical Engineering Department, Brazil"
https://dblp.org/pid/250/4007,Rajesh Gupta 0007,"Nirma University, Institute of Technology, Ahmedabad, India"
https://dblp.org/pid/250/9059-2,Yuanzhe Pang 0002,"Tsinghua University, China"
https://dblp.org/pid/250/9231,Yuanyuan Wei 0005,"Massey University, Auckland, New Zealand"
https://dblp.org/pid/251/3609,Troy McDaniel,"Arizona State University, Tempe, AZ, USA"
https://dblp.org/pid/252/2527,Ankush Manocha,"Lovely Professional University, Phagwara, Punjab, India"
https://dblp.org/pid/252/8159,Dalton D. Lunga,"Oak Ridge National Laboratory, USA"
https://dblp.org/pid/255/1360,Paulo H. Ferreira,"Federal University of Bahia, Salvador, Brazil"
https://dblp.org/pid/256/5084,Carina Prunkl,"University of Oxford, Institute for Ethics in AI, UK"
https://dblp.org/pid/256/8728,Oleksandr S. Bauzha,"Taras Shevchenko University of Kyiv, Ukraine"
https://dblp.org/pid/256/8807,Sergey Zagorodnyuk,"Taras Shevchenko National University of Kyiv, Kyiv, Ukraine"
https://dblp.org/pid/26/10065,Jinsong Bao,"Shanghai Jiao Tong University, Shanghai, China"
https://dblp.org/pid/26/10553,Andrew M. Burton,"Nottingham Trent University, UK"
https://dblp.org/pid/26/2197,Terrence J. Sejnowski,"University of California, San Diego, USA"
https://dblp.org/pid/26/704,Abdallah Shami,"Western University, London, ON, Canada"
https://dblp.org/pid/26/9089,Arunesh Sinha,"Rutgers University, NJ, USA"
https://dblp.org/pid/261/6224,Mariya Ouaissa,"Moulay-Ismail University, Meknes, Morocco"
https://dblp.org/pid/266/5167,Geovana R. S. Silva,"University of Brasília, Brazil"
https://dblp.org/pid/267/3615,Ooi Chui Ping,"Singapore University of Social Sciences, School of Science and Technology, Singapore"
https://dblp.org/pid/268/0370,Wanting Cui,"Icahn School of Medicine at Mount Sinai, New York City, NY, USA"
https://dblp.org/pid/27/3041,Jorge Rady de Almeida Jr.,"University of São Paulo, Brazil"
https://dblp.org/pid/27/3072,Riccardo Bellazzi,"University of Pavia, Italy"
https://dblp.org/pid/27/4777,Igor Jurisica,"University of Toronto, Canada"
https://dblp.org/pid/27/5788,Aaron Harwood,"University of Melbourne, School of Computing and Information Systems, Australia"
https://dblp.org/pid/27/7713-2,Patrick Wagner 0002,"Fraunhofer Heinrich Hertz Institute, Artificial Intelligence and Explainable AI Group, Berlin, Germany"
https://dblp.org/pid/270/7699,Tumaini Kabudi,"University of Agder, Norway"
https://dblp.org/pid/271/0265,Jan Markus Brauner,"University of Oxford, UK"
https://dblp.org/pid/277/0522,Felix Weitkämper,"LMU Munich, Germany"
https://dblp.org/pid/277/7402,Jiaoyang Li 0005,"Southwestern University of Finance and Economics, School of Business Administration, Chengdu, China"
https://dblp.org/pid/279/0204,Sujatha Radhakrishnan,"Vellore Institute of Technology, VIT, School of Information Technology and Engineering, India"
https://dblp.org/pid/279/0265,Asma Hassan 0001,"Hamad Bin Khalifa University, Information and Computing Technology Division, Doha, Qatar"
https://dblp.org/pid/28/10108,Catarina Moreira,"Queensland University of Technology, Brisbane, Australia"
https://dblp.org/pid/28/2182,Pär J. Ågerfalk,Uppsala University
https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
https://dblp.org/pid/28/7034,Hsing-Chung Chen,"Asia University, Taichung, Wufeng, Taiwan"
https://dblp.org/pid/28/9746,Michele Milano,"Arizona State University, Department of Mechanical and AeroSpace Engineering, Tempe, AZ, USA"
https://dblp.org/pid/28/979,Günther Schuh,"RWTH Aachen, Laboratory for Machine Tools and Production Engineering"
https://dblp.org/pid/280/9425,Álvaro Dias 0001,"Lusophone University of Humanities and Technologies, ECEO, Lisbon, Portugal"
https://dblp.org/pid/288/9599,Samantha L. Smith,"Michigan Technological University, Houghton, USA"
https://dblp.org/pid/29/1199,Pablo Gamallo 0001,"University of Santiago de Compostela, Spain"
https://dblp.org/pid/29/461,Luca Iocchi,Università di Roma La Sapienza
https://dblp.org/pid/29/5782-4,Quan Yuan 0004,"Beijing University of Posts and Telecommunications, State Key Laboratory of Networking and Switching Technology, China"
https://dblp.org/pid/29/654,Carson K. Leung,"University of Manitoba, Winnipeg, Canada"
https://dblp.org/pid/29/8830-1,Shivam Gupta 0001,"Montpellier Business School, Montpellier, France"
https://dblp.org/pid/30/1545,Halim Yanikomeroglu,"Carleton University, Ottawa, Canada"
https://dblp.org/pid/30/2816-1,Alberto Fernández 0001,"University of Granada, Department of Computer Science and Artificial Intelligence, Spain"
https://dblp.org/pid/30/3869,Bruno A. Olshausen,"University of California, Berkeley, USA"
https://dblp.org/pid/30/3983,Junbin Gao,"University of Sydney, Business School, NSW, Australia"
https://dblp.org/pid/30/6778,Julie A. Shah,"Massachusetts Institute of Technology, Cambridge, MA, USA"
https://dblp.org/pid/304/2988,Mamia Agbese,"University of Jyväskylä, Finland"
https://dblp.org/pid/307/2918,Sergey Morozov 0002,"Moscow Health Care Department, Research and Practical Clinical Center for Diagnostics and Telemedicine Technologies, Russia"
https://dblp.org/pid/31/1108,Naveen K. Chilamkurti,"La Trobe University, Department of Computer Science and Computer Engineering, Melbourne, Australia"
https://dblp.org/pid/31/11107,Danilo Jimenez Rezende,Google
https://dblp.org/pid/31/1258,Dimitris Bertsimas,"Massachusetts Institute of Technology, Cambridge, MA, USA"
https://dblp.org/pid/31/2597-1,Wei Ni 0001,"Commonwealth Scientific and Industrial Research Organization (CSIRO), Data61, Marsfield, Australia"
https://dblp.org/pid/31/2974,M. Nasir Uddin,"Lakehead University, Thunder Bay, ON, Canada"
https://dblp.org/pid/31/3256,Laurent Itti,"University of Southern California, Los Angeles, USA"
https://dblp.org/pid/31/348,Anis Koubaa,"Prince Sultan University, Saudi Arabia"
https://dblp.org/pid/31/3704,J. Antão B. Moura,"Federal University of Campina Grande, Brazil"
https://dblp.org/pid/31/4013-2,Johannes Schneider 0002,"University of Liechtenstein, Institute of Information Systems, Vaduz, Liechtenstein"
https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
https://dblp.org/pid/31/8363,Smaranda Belciug,"University of Craiova, Romania"
https://dblp.org/pid/31/8837,Giovanny Sánchez,"Instituto Politécnico Nacional, ESIME, Mexico City, Mexico"
https://dblp.org/pid/31/9069,Manuel Emilio Gegúndez-Arias,"University of Huelva, Science and Technology Research Center, Spain"
https://dblp.org/pid/31/9657-1,P. Venkatakrishnan 0001,"CMR Technical Campus, Hyderabad, India"
https://dblp.org/pid/312/0645,Tobias Ziegler 0005,"RWTH Aachen University, Institute of Materials in Electrical Engineering and Information Technology, Germany"
https://dblp.org/pid/314/2012,Daniel Howard 0003,"National Center for Atmospheric Research, Boulder, CO, USA"
https://dblp.org/pid/314/3125,T. Daniya,"Sathyabama Institute of Science and Technology, Chennai, Tamil Nadu, India"
https://dblp.org/pid/315/1903,Jorge García-Carrasco,"University of Alicante, Software and Computing Systems, Alicante, Spain"
https://dblp.org/pid/317/9099-2,James Henderson 0002,"University of Nottingham, School of Health Sciences, UK"
https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://dblp.org/pid/32/11498,Francesco Poggi,"Università di Bologna, Italy"
https://dblp.org/pid/32/3057,Andreas S. Tolias,"Baylor College of Medicine, Houston, TX, USA"
https://dblp.org/pid/32/4397,Jan Baumbach,"Universität Hamburg, Germany"
https://dblp.org/pid/32/4904,James Bret Michael,"Naval Postgraduate School, Monterey, CA, USA"
https://dblp.org/pid/32/496,José Ramón Hilera,"University of Alcalá, Alcalá de Henares, Spain"
https://dblp.org/pid/32/7029-1,Liming Chen 0001,"De Montfort University, Leicester, UK"
https://dblp.org/pid/32/9958,Roberto Martínez-Maldonado,"Monash University, Faculty of Information Technolgy, Melbourne, VIC, Australia"
https://dblp.org/pid/320/3241,Mudrakola Swapna,"Osmania University, Hyderabad, India"
https://dblp.org/pid/324/1909,Rui Mao 0010,"Nanyang Technological University, Singapore"
https://dblp.org/pid/324/7085,Jannes Menck,"University of Göttingen, Germany"
https://dblp.org/pid/324/7893,Hao (Frank) Yang,"University of Washington, Department of Civil and Environmental Engineering, Seattle, WA, USA"
https://dblp.org/pid/324/8000,Carlos Blanco 0004,"Universidad Pontificia de Comillas, Madrid, Spain"
https://dblp.org/pid/327/2911,Ketchiozo Wandji,"Morgan State University, Department of Electronic Computer Engineering, Baltimore, MD, USA"
https://dblp.org/pid/33/11085-1,S. Maheswaran 0001,"Kongu Engineering College, Perundurai, India"
https://dblp.org/pid/33/1668,Isabelle Bloch,"Télécom Paris, Paris, France"
https://dblp.org/pid/33/2683,Mariano Rincón,"National University of Distance Education, Department of Artificial Intelligence, Madrid, Spain"
https://dblp.org/pid/33/2989,Guo-Wei Wei 0001,"Michigan State University, East Lansing, MI, USA"
https://dblp.org/pid/33/3045,Ali Abedi 0001,"University of Maine, Orono, ME, USA"
https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK"
https://dblp.org/pid/33/412-5,Dong Yang 0005,"NVIDIA, Bethesda, MD, USA"
https://dblp.org/pid/33/4854-1,Yi Yang 0001,"Zhejiang University, College of Computer Science and Technology, Hangzhou, China"
https://dblp.org/pid/33/5513,Pierre-Yves Oudeyer,"INRIA Bordeaux, France"
https://dblp.org/pid/33/6659,Elías Cueto,"University of Zaragoza, Spain"
https://dblp.org/pid/330/7623,Kyunghyun Lee 0005,"Korea Insight Institute, Department of Strategy Consulting, Seoul, South Korea"
https://dblp.org/pid/332/1134,Lucas Kreiss,"Duke University, Department of Biomedical Engineering, Durham, NC, USA"
https://dblp.org/pid/332/4399,Deepika 0005,"Murdoch University, Discipline of Information Technology, Media and Communications, Australia"
https://dblp.org/pid/335/0195,Hassan Issa 0004,"University Grenoble Alpes, CNRS, France"
https://dblp.org/pid/34/2510,Illah R. Nourbakhsh,"Carnegie Mellon University, Pittsburgh, PA, USA"
https://dblp.org/pid/34/3649,Kwabena Boahen 0001,"Stanford University, Department of Bioengineering, CA, USA"
https://dblp.org/pid/34/5056,Cristina Conati,"University of British Columbia, Canada"
https://dblp.org/pid/34/508,Farnoush Banaei Kashani,"University of Colorado Denver, CO, USA"
https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
https://dblp.org/pid/34/5730,Mladjan Jovanovic,"Singidunum University, Belgrade, Serbia"
https://dblp.org/pid/34/7542-2,Yousun Ko 0002,"Asan Institute for Life Sciences, Asan Medical Center, Seoul, Korea"
https://dblp.org/pid/34/7561,Shaohua Wan 0001,"University of Electronic Science and Technology of China, Shenzhen Institute for Advanced Study, China"
https://dblp.org/pid/34/757,Raghu Kacker,"National Institute of Standards and Technology, Gaithersburg, MD, USA"
https://dblp.org/pid/34/9386,Amr Mohamed 0001,"Qatar University, Doha, Qatar"
https://dblp.org/pid/35/1083,Ivano Malavolta,"Vrije Universiteit Amsterdam, The Netherlands"
https://dblp.org/pid/35/173,Benoît Iung,"Nancy Research Centre for Automatic Control, Université Henri Poincaré, Vandoeuvre, France"
https://dblp.org/pid/35/2263,Manuel Carlos Díaz-Galiano,"Universidad de Jaén, Spain"
https://dblp.org/pid/35/2455,Cynthia Beath,"University of Texas at Austin, McCombs School, USA"
https://dblp.org/pid/35/3222,Vincenzo Loia,"University of Salerno, Italy"
https://dblp.org/pid/35/7092-190,Wei Wang 0190,"University of Maryland Baltimore County, Department of Computer Science and Electrical Engineering, Baltimore, MD, USA"
https://dblp.org/pid/35/7092-77,Wei Wang 0077,"Sun Yat-sen University, School of Intelligent Systems Engineering, Shenzhen, China"
https://dblp.org/pid/36/1023,Sudip Misra,"Indian Institute of Technology Kharagpur, India"
https://dblp.org/pid/36/1270,Sergio Consoli,"European Commission, Joint Research Centre (DG JRC), Brussels, Belgium"
https://dblp.org/pid/36/195,Murat Kantarcioglu,"University of Texas at Dallas, USA"
https://dblp.org/pid/36/2728-7,Yu Zhou 0007,"Nanjing University, School of Electronic Science and Engineering, China"
https://dblp.org/pid/36/3235-12,Yun Wang 0012,"Microsoft Research, Beijing, China"
https://dblp.org/pid/36/4028,Lav R. Varshney,"University of Illinois at Urbana-Champaign, Department of Electrical and Computer Engineering, IL, USA"
https://dblp.org/pid/36/4677,Hamid R. Motahari Nezhad,"University of New South Wales, Sydney, Australia"
https://dblp.org/pid/36/5558-16,Tong Liu 0016,"Massey University, School of Natural and Computational Sciences, Auckland, New Zealand"
https://dblp.org/pid/36/5928,Beata J. Grzyb,"University College London, UK"
https://dblp.org/pid/36/886,Jos van Hillegersberg,"University of Twente, Netherlands"
https://dblp.org/pid/37/10849,Timothy P. Lillicrap,"Google DeepMind, London, UK"
https://dblp.org/pid/37/230,Annette Mills,"University of Canterbury, New Zealand"
https://dblp.org/pid/37/5714-1,Michal Wozniak 0001,"Wroclaw University of Science and Technology, Poland"
https://dblp.org/pid/37/6388,Claudia Clopath,"Imperial College London, UK"
https://dblp.org/pid/37/9738,Christiane Kuhl,"RWTH Aachen University, Germany"
https://dblp.org/pid/38/2999,Francesco Marcelloni,"University of Pisa, Italy"
https://dblp.org/pid/38/4674-7,Yi Jin 0007,"Fudan University, School of Information Science and Technology, State Key Laboratory of ASIC and System, Shanghai, China"
https://dblp.org/pid/38/6049-10,Hao Jiang 0010,"Wuhan University, School of Electronic Information, China"
https://dblp.org/pid/38/607,Oksana Arnold,"Fachhochschule Erfurt, Germany"
https://dblp.org/pid/38/6823,Mounir Hamdi,"Hamad Bin Khalifa University, College of Science and Engineering, Qatar"
https://dblp.org/pid/39/1439,Kevin D. Ashley,"University of Pittsburgh, Pennsylvania, USA"
https://dblp.org/pid/39/1632,Fernando Javier Martínez Santiago,"University of Jaén, Campus Las Lagunillas, Spain"
https://dblp.org/pid/39/2699-1,Yudong Zhang 0001,"University of Leicester, Department of Informatics, UK"
https://dblp.org/pid/39/4313,Loo Geok Pee,"Nanyang Technological University, Singapore"
https://dblp.org/pid/39/488-3,Chengyuan Zhang 0003,"Xidian University, School of Economics and Management, Xi'an, China"
https://dblp.org/pid/39/5423-8,Yuan Tian 0008,"Queen's University, Kingston, Canada"
https://dblp.org/pid/39/5605,Rafael Prikladnicki,"Pontifical Catholic University of Rio Grande do Sul, PUCRS, Brazil"
https://dblp.org/pid/39/9204,Christoph U. Lehmann,"UT Southwestern Medical Center, Department of Pediatrics, Dallas, TX, USA"
https://dblp.org/pid/39/9451-1,Harjinder Singh Lallie 0001,"University of Warwick, Cyber Security Centre, WMG, Coventry, UK"
https://dblp.org/pid/40/10280,Sabrina Kirrane,"Vienna University of Economics and Business, Austria"
https://dblp.org/pid/40/1815-1,Aditya Sharma 0001,"University of Virginia, Division of Cardiovascular Medicine, Charlottesville, VA, USA"
https://dblp.org/pid/40/2745,Constantinos S. Pattichis,"University of Cyprus, Nicosia, Cyprus"
https://dblp.org/pid/40/2794,Marija Slavkovik 0001,"University of Bergen, Department of Information Science and Media Studies, Norway"
https://dblp.org/pid/40/4831,Sally Rao Hill,"University of Adelaide, Australia"
https://dblp.org/pid/40/8420,Vladimir Robles-Bykbaev,"Universidad Politécnica Salesiana, Cuenca, Ecuador"
https://dblp.org/pid/40/850,Jolanta Mizera-Pietraszko,"Opole University, Institute of Mathematics and Informatics"
https://dblp.org/pid/41/1781,Veda C. Storey,"Georgia State University, Atlanta, GA, USA"
