author,name,aff
https://dblp.org/pid/37/5714-1,Michal Wozniak 0001,"Wroclaw University of Science and Technology, Poland"
https://dblp.org/pid/38/1658,Tetsuya Ogata,"Waseda University, Department of Intermedia Art and Science, Tokyo, Japan"
https://dblp.org/pid/38/2999,Francesco Marcelloni,"University of Pisa, Italy"
https://dblp.org/pid/38/4086,Yuval Elovici,"Telekom Innovation Laboratories at Ben-Gurion University of the Negev, Beer-Sheva, Israel"
https://dblp.org/pid/39/3862,Mareike Schoop,"University of Hohenheim, Germany"
https://dblp.org/pid/39/4313,Loo Geok Pee,"Nanyang Technological University, Singapore"
https://dblp.org/pid/40/3793,Kristian Kersting,"TU Darmstadt, Computer Science Department, Germany"
https://dblp.org/pid/40/3934-2,Dong Wang 0002,"University of Illinois at Urbana-Champaign, Urbana, IL, USA"
https://dblp.org/pid/40/6246-1,Jiajia Liu 0001,"Northwestern Polytechnical University, National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Cybersecurity, Xi'an, China"
https://dblp.org/pid/40/6463,Luis G. Nardin,"Brandenburg University of Technology, Cottbus, Germany"
https://dblp.org/pid/41/1662-4,Bo Yuan 0004,"Tongji University, MoE Key Laboratory of Embedded System and Service Computing, Shanghai, China"
https://dblp.org/pid/41/412,Shamim Nemati,"Emory University, Atlanta, GA, USA"
https://dblp.org/pid/41/4303,Liz Sonenberg,"University of Melbourne, School of Computing and Information Systems, Australia"
https://dblp.org/pid/41/5768,Livio Robaldo,"University of Swansea, UK"
https://dblp.org/pid/41/6752-1,Matthew Willis 0001,"University of Michigan, School of Information, Ann Arbor, Michigan, USA"
https://dblp.org/pid/42/4207,Mauricio Castillo-Effen,Universidad Católica Boliviana
https://dblp.org/pid/42/469-2,Rui Liu 0002,"University of Chicago, Department of Computer Science, IL, USA"
https://dblp.org/pid/42/5120-3,Yi Lin 0003,"Huawei Technologies Co., Ltd., Network Research Department, Shenzhen, China"
https://dblp.org/pid/42/564,Jeffrey H. Reed,"Virginia Tech, Blacksburg, Department of Electrical and Computer Engineering"
https://dblp.org/pid/43/3601,Rose Qingyang Hu,"Utah State University, Logan, UT, USA"
https://dblp.org/pid/44/2703,Gerhard P. Hancke 0001,"Nanjing University of Posts and Telecommunications, School of Automation, Nanjing, China"
https://dblp.org/pid/44/4773-1,Wei Zheng 0001,"Beijing University of Posts and Telecommunications, Beijing Key Lab of Network System Architecture and Convergence, China"
https://dblp.org/pid/44/5986,Mario Coccia,"Arizona State University, School of Public Affairs, Phoenix, AZ, USA"
https://dblp.org/pid/44/6398-1,Kumar Abhishek 0001,"Simon Fraser University, BC, Canada"
https://dblp.org/pid/44/6664,Kwang-Sik Chung,"Korea National Open University, Seoul, Korea"
https://dblp.org/pid/45/1110,Chiara Ghidini,"Fondazione Bruno Kessler, Trento, Italy"
https://dblp.org/pid/45/1696-1,Haiying Wang 0001,"Ulster University, School of Computing, UK"
https://dblp.org/pid/45/3050,Alexander N. Gorban,"University of Leicester, Department of Mathematics, UK"
https://dblp.org/pid/45/3158-1,Chao Wu 0001,"Zhejiang University, Hangzhou, China"
https://dblp.org/pid/45/4989,Dinesh C. Verma,IBM
https://dblp.org/pid/45/5158,Frank Vetere,"University of Melbourne, School of Computing and Information Systems, Australia"
https://dblp.org/pid/46/3391,Dacheng Tao,"University of Sydney, UBTECH Sydney Artificial Intelligence Centre, Darlington, Australia"
https://dblp.org/pid/46/895,Samuel Fosso Wamba,"University of Toulouse, France"
https://dblp.org/pid/47/1985,Gerhard Friedrich,"University of Klagenfurt, Austria"
https://dblp.org/pid/47/2026-7,Jun Zhao 0007,"Nanyang Technological University, School of Computer Science and Engineering, Singapore"
https://dblp.org/pid/47/3113,Simone Stumpf,"University of Glasgow, UK"
https://dblp.org/pid/47/5777,José Manuel Fonseca,"New University of Lisbon, Faculty of Sciences and Technology, Department of Electrical Engineering, Centre of Technology and Systems, UNINOVA-CTS, Portugal"
https://dblp.org/pid/47/6727,Yiannis Papadopoulos,"University of Hull, UK"
https://dblp.org/pid/47/767,Julian Togelius,"New York University, New York, USA"
https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur"
https://dblp.org/pid/49/2799,Jeff Clune,University of Wyoming
https://dblp.org/pid/49/4560-3,Thomas Schmid 0003,"University of Leipzig, Department of Computer Engineering, Germany"
https://dblp.org/pid/49/4967,Igor Santos,"University of Deusto, Bilbao, Spain"
https://dblp.org/pid/49/5327,Javier Taboada,"University of Vigo, Spain"
https://dblp.org/pid/49/5340-2,Shi Jin 0002,"Southeast University, National Mobile Communications Research Laboratory, Nanjing, China"
https://dblp.org/pid/49/6874,Gunter Mussbacher,"McGill University, Canada"
https://dblp.org/pid/50/2482-13,Yun Liu 0013,"Google AI Healthcare, Mountain View, CA, USA"
https://dblp.org/pid/50/254,Tom Schaul,"Google DeepMind, London, UK"
https://dblp.org/pid/50/3993-7,Xiaodong Li 0007,"Hohai University, School of Computer and Information, Nanjing, China"
https://dblp.org/pid/50/4174,Simon M. Lucas,"Queen Mary University of London, Game AI Research Group School of Electronic Engineering and Computer Science, UK"
https://dblp.org/pid/50/6996-3,Min Chen 0003,"Huazhong University of Science and Technology, School of Computer Science and Technology, Wuhan, China"
https://dblp.org/pid/50/7680-3,Cong Ding 0003,"China University of Mining and Technology, Xuzhou, China"
https://dblp.org/pid/51/3128,Robert A. Malaney,"University of New South Wales, Sydney, NSW, Australia"
https://dblp.org/pid/51/4185,Gerald Steinbauer-Wagner,"Graz University of Technology, Austria"
https://dblp.org/pid/51/5022-7,Jun Huang 0007,"Alibaba Group, Hangzhou, China"
https://dblp.org/pid/51/6856-5,Tong Wang 0005,"Harbin Engineering University, College of Information and Communication Engineering, China"
https://dblp.org/pid/52/173-1,Wei Hu 0001,"Wuhan University of Science and Technology, College of Computer Science and Technology, China"
https://dblp.org/pid/52/173-13,Wei Hu 0013,"École centrale de Lille, CRIStAL, Villeneuve-d'Ascq, France"
https://dblp.org/pid/52/4401,Alexander Wong,"University of Waterloo, Ontario, Canada"
https://dblp.org/pid/52/5220,B. Cristina Pelayo García-Bustelo,"University of Oviedo, Department of Computer Science, Spain"
https://dblp.org/pid/52/7549,Sara Nasiri,"University of Siegen, Germany"
https://dblp.org/pid/53/2189-13,Li Li 0013,"Tsinghua University, Department of Automation, Beijing, China"
https://dblp.org/pid/53/726,Dejan S. Milojicic,Hewlett Packard Labs
https://dblp.org/pid/53/9435,Christian Vidal-Castro,"University of the Bío Bío, Information Systems Department, Chile"
https://dblp.org/pid/54/227,Sabine Hauert,"University of Bristol, UK"
https://dblp.org/pid/54/4069,Milan Petkovic,"Eindhoven University of Technology, Netherlands"
https://dblp.org/pid/54/5027,A. Aldo Faisal,"Imperial College London, UK"
https://dblp.org/pid/54/8492-1,Zhuang Chen 0001,"Guilin University of Electronic Technology, Guilin, China"
https://dblp.org/pid/54/9519,David A. Sanders,"University of Portsmouth, School of Engineering"
https://dblp.org/pid/55/6192,Christopher J. Sangwin,"University of Birmingham, UK"
https://dblp.org/pid/55/957-2,Kai Zhang 0002,"Wuhan University of Science and Technology, College of Computer Science and Technology, Wuhan, China"
https://dblp.org/pid/56/3429-1,Weiping Zhang 0001,"Zhejiang University, Binhai Industrial Technology Research Institute, Tianjin, China"
https://dblp.org/pid/56/953,Yoshua Bengio,"University of Montréal, Department of Computer Science and Operations Research, QC, Canada"
https://dblp.org/pid/57/4937,Dov Te'eni,"Tel Aviv University, Israel"
https://dblp.org/pid/58/5489,Andreja Istenic Starcic,"University of Primorska, Slovenia"
https://dblp.org/pid/58/9606,Gemma Roig,"Goethe University Frankfurt, Germany"
https://dblp.org/pid/59/1232,Junshan Zhang,"Arizona State University, Tempe, Arizona, USA"
https://dblp.org/pid/59/1752,Kirk Bresniker,Hewlett Packard Labs
https://dblp.org/pid/59/3767-5,Hai Wang 0005,"Southeast University, School of Economics and Management, Nanjing, China"
https://dblp.org/pid/59/6828-1,Yonghui Li 0001,"University of Sydney, School of Electrical and Information Engineering, Centre of Excellence in Telecommunications, NSW, Australia"
https://dblp.org/pid/59/8883,Koichiro Yoshino,"Nara Institute of Science and Technology (NAIST), Ikoma, Japan"
https://dblp.org/pid/60/2246,Ingo J. Timm,University of Trier
https://dblp.org/pid/60/2899,Emilio Corchado,"University of Burgos, Department of Civil Engineering"
https://dblp.org/pid/60/3835,Themistoklis Prodromakis,"University of Edinburgh, UK"
https://dblp.org/pid/60/5414-1,Xiaowei Huang 0001,"University of Liverpool, UK"
https://dblp.org/pid/61/3234-20,Qiang Liu 0020,"Beijing Jiaotong University, Beijing Key Laboratory of Transportation Data Analysis and Mining, China"
https://dblp.org/pid/62/1272-1,Pan Hui 0001,"University of Helsinki, Department of Computer Science, Finland"
https://dblp.org/pid/62/4228,Bernd Hellingrath,"University of Münster, Germany"
https://dblp.org/pid/63/4421,Brendon J. Woodford,"University of Otago, Dunedin, New Zealand"
https://dblp.org/pid/64/1715-1,Andrea Stocco 0001,"Università della Svizzera italiana, Lugano, Switzerland"
https://dblp.org/pid/64/2633-1,Huimin Lu 0001,"Kyushu Institute of Technology, Kitakyushu, Japan"
https://dblp.org/pid/64/2748-1,Tim Miller 0001,"University of Melbourne, School of Computing and Information Systems, Australia"
https://dblp.org/pid/64/3062-13,Xiang Chen 0013,"State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, Luoyang, China"
https://dblp.org/pid/64/4136,Yew-Soon Ong,"Nanyang Technological University, Singapore"
https://dblp.org/pid/64/5645,Phillip A. Laplante,"Penn State, University Park, USA"
https://dblp.org/pid/64/6498,Carlos Flavián 0001,"University of Zaragoza, Department of Marketing Management and Market Research, Spain"
https://dblp.org/pid/64/9189,Paulo Henrique S. Bermejo,"University of Brasília, Brazil"
https://dblp.org/pid/65/1842,Shan Ling Pan,"University of New South Wales, Sydney, NSW, Australia"
https://dblp.org/pid/65/4298-1,Mohamed Hassan 0001,"University of Portsmouth, School of Energy and Electronic Engineering, UK"
https://dblp.org/pid/65/5630,Cynthia Breazeal,"MIT, Cambridge, USA"
https://dblp.org/pid/66/1210,Saibal Mukhopadhyay,"Georgia Institute of Technology, Atlanta GA, USA"
https://dblp.org/pid/66/1601,Alexander E. Gegov,"University of Portsmouth, School of Computing"
https://dblp.org/pid/66/426,Sergio Barbarossa,"Sapienza University of Rome, Italy"
https://dblp.org/pid/66/4721-2,Michael Baumgartner 0002,"Zurich University of Applied Sciences, Winterthur, Switzerland"
https://dblp.org/pid/66/6334,Sergey Andreev 0001,"Tampere University of Technology, Finland"
https://dblp.org/pid/66/7522,Oshani Seneviratne,"Rensselaer Polytechnic Institute, Troy, NY, USA"
https://dblp.org/pid/67/2667,Milind Tambe,"Harvard University, Cambridge, MA, USA"
https://dblp.org/pid/68/3429,Raj Madhavan 0001,"U.S. Department of State, Bureau of Economic and Business Affairs, Division for International Communications and Information Policy, Washington, D.C."
https://dblp.org/pid/69/1053,Melanie Mitchell,"Portland State University, OR, USA"
https://dblp.org/pid/69/393-13,Jue Wang 0013,"Zhejiang Dawning Information Technology Company, Ltd., Hangzhou, China"
https://dblp.org/pid/69/6085,Raja Chatila 0001,"Sorbonne University, Paris, France"
https://dblp.org/pid/69/8778,Rupesh Kumar Srivastava,"University of Lugano, Dalle Molle Institute for Artificial Intelligence Research (IDSIA)"
https://dblp.org/pid/69/996,Yogesh Kumar Dwivedi,"Swansea University, UK"
https://dblp.org/pid/70/2140-1,Haijun Zhang 0001,"University of Science and Technology Beijing, Communications Engineering, China"
https://dblp.org/pid/70/5417-1,Honggang Wang 0001,"University of Massachusetts Dartmouth, MA, USA"
https://dblp.org/pid/70/6601,Patricia Ordóñez de Pablos,"University of Oviedo, Department of Business Administration, Spain"
https://dblp.org/pid/71/2246,Steven D. Pieper,"Harvard Medical School, Brigham and Women's Hospital, Boston, MA, USA"
https://dblp.org/pid/71/2308-1,Jun Xiao 0001,"Zhejiang University, College of Computer Science and Technology, Hangzhou, China"
https://dblp.org/pid/71/3516,Yaser Sheikh,"Carnegie Mellon University, Pittsburgh, USA"
https://dblp.org/pid/71/3711,Francesco Scarcello,"University of Calabria, Cosenza, Italy"
https://dblp.org/pid/71/8568,Jorge Ribeiro 0001,"Polytechnic Institute of Viana do Castelo, Portugal"
https://dblp.org/pid/72/2433,Suchi Saria,"Johns Hopkins University, Baltimore, MD, USA"
https://dblp.org/pid/72/2795,Evgeny Osipov,"Luleå University of Technology, Sweden"
https://dblp.org/pid/72/3256,Chih Hao Ku 0001,"Cleveland State University, Cleveland, OH, USA"
https://dblp.org/pid/73/1778,Choong Seon Hong,"Kyung Hee University, Department of Computer Science and Engineering, Yongin, South Korea"
https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK"
https://dblp.org/pid/73/4155-4,Jin L. C. Guo,"McGill University, Montreal, PQ, Canada"
https://dblp.org/pid/73/8777,Daniel Belanche,"University of Zaragoza, Faculty of Economy and Business, Spain"
https://dblp.org/pid/74/2397-31,Zhen Li 0031,"Nankai University, College of Computer Science, Tianjin, China"
https://dblp.org/pid/74/3476,Martin Tröschel,"University of Oldenburg, Germany"
https://dblp.org/pid/74/3883-1,Weidong Li 0001,"Coventry University, Faculty of Engineering and Computing, United Kingdom"
https://dblp.org/pid/74/5147,Danil V. Prokhorov,"Toyota Technical Center, Ann Arbor, USA"
https://dblp.org/pid/74/6221,Geraint Rees 0001,"University College London, Institute of Neurology, UK"
https://dblp.org/pid/75/148-1,Yi Zeng 0001,"Chinese Academy of Sciences, Research Center for Brain-inspired Intelligence, Institute of Automation, Beijing, China"
https://dblp.org/pid/75/3158-41,Zhe Wang 0041,"Zhejiang University, Innovation Institute for Artificial Intelligence in Medicine, College of Pharmaceutical Sciences, Hangzhou, China"
https://dblp.org/pid/75/3644-1,Jaehong Kim 0001,"Electronics and Telecommunications Research Institute, Daejeon, South Korea"
https://dblp.org/pid/75/4085,Mérouane Debbah,"Khalifa University, Abu Dhabi, United Arab Emirates"
https://dblp.org/pid/75/9436,Aaron J. Elmore,"University of Chicago, IL, USA"
https://dblp.org/pid/76/1584-36,Xin Zhang 0036,"Shanghai Maritime University, College of Communication and Transport, Shanghai, Cina"
https://dblp.org/pid/76/3229,Ada Gavrilovska,"Georgia Institute of Technology, Atlanta, USA"
https://dblp.org/pid/76/440,Dusit Niyato,"Nanyang Technological University, Singapore"
https://dblp.org/pid/77/10413,Jose Maria Alonso-Moral,"Universidade de Santiago de Compostela, Santiago de Compostela, Spain"
https://dblp.org/pid/77/4730-3,Zheng Fang 0003,"Sichuan University, Chengdu, Sichuan, China"
https://dblp.org/pid/77/5221,Hannu Jaakkola,"Tampere University of Technology, Finland"
https://dblp.org/pid/78/2022-57,Kai Wang 0057,"Dalian University of Technology, China"
https://dblp.org/pid/78/3054,Atreyi Kankanhalli,"National University of Singapore, Singapore"
https://dblp.org/pid/78/6091-2,Jianzhong Zhang 0002,"Samsung Research America, Plano, TX, USA"
https://dblp.org/pid/79/9854,Jan Ole Berndt,"University of Trier, Germany"
https://dblp.org/pid/80/11338,Weiliang Xu 0001,"University of Auckland, New Zealand"
https://dblp.org/pid/80/4164,Euripides N. Loukis,"University of the Aegean, Department of Information and Communication Systems Engineering, Samos, Greece"
https://dblp.org/pid/80/920-2,Shen Wang 0002,"Zhejiang University of Science and Technology, Research Center for Modern Governance, Hangzhou, China"
https://dblp.org/pid/81/1376,Marco Lippi 0001,"University of Modena and Reggio Emilia (Unimore), Italy"
https://dblp.org/pid/81/1719,Sarvapali D. Ramchurn,"University of Southampton, UK"
https://dblp.org/pid/81/3624,María de los Ángeles Alonso-Lavernia,"Universidad Autónoma del Estado de Hidalgo, Mexico"
https://dblp.org/pid/81/4641-5,David Álvarez 0005,"Free Software R&D Foundation (FIDESOL), Spain"
https://dblp.org/pid/82/2731-1,Jeng-Shyang Pan 0001,"Shandong University of Science and Technology, College of Computer Science and Engineering, Qingdao, China"
https://dblp.org/pid/82/2803,Sachin Shetty,"Old Dominion University, Department of Modeling, Simulation and Visualization Engineering, Norfolk, VA, USA"
https://dblp.org/pid/82/3447,Josef van Genabith,"German Research Center for Artificial Intelligence (DFKI), Germany"
https://dblp.org/pid/82/6684-1,Andrew Martin 0001,"University of Warwick, Business School, UK"
https://dblp.org/pid/83/2733,Luciano Floridi,"University of Oxford, UK"
https://dblp.org/pid/83/3572,Olaf Hellwich,"Technical University of Berlin, Germany"
https://dblp.org/pid/83/514,Zhu Han 0001,"University of Houston, TX, USA"
https://dblp.org/pid/83/6158,Suresh Chandra Satapathy,"Kalinga Institute of Industrial Technology (KIIT), Bhubaneswar, India"
https://dblp.org/pid/83/6331-4,Xu Chen 0004,"Sun Yat-sen University, School of Data and Computer Science, Guangzhou, China"
https://dblp.org/pid/83/8908,Haoran Xie 0001,"Lingnan University, Department of Computing and Decision Sciences, Hong Kong"
https://dblp.org/pid/84/2871,Madhavan Swaminathan,"Georgia Institute of Technology, Atlanta GA, USA"
https://dblp.org/pid/84/4762,Mohammad Mehedi Hassan,"King Saud University, Riyadh, Saudi Arabia"
https://dblp.org/pid/84/5009,Serena Villata,"CNRS, France"
https://dblp.org/pid/84/5467-1,Yong Shi 0001,"University of Chinese Academy of Sciences, School of Economics and Management, Beijing, China"
https://dblp.org/pid/84/6889-6,Jie Zhang 0006,"Beijing University of Posts and Telecommunication, State Key Laboratory of Information Photonics and Optical Communications, China"
https://dblp.org/pid/84/8417,Rui Rijo,"Polytechnic Institute of Leiria, ESTG, Leiria, Portugal"
https://dblp.org/pid/85/110,Alexander G. Gray,"College of Computing, Georgia Institute of Technology"
https://dblp.org/pid/85/1374,Brent J. Hecht,"Northwestern University, Evanston, IL, USA"
https://dblp.org/pid/85/207,Wolfgang Immanuel Schöllhorn,"University of Mainz, Germany"
https://dblp.org/pid/85/276-1,Kai Hwang 0001,"Chinese University of Hongkong at Shenzhen, China"
https://dblp.org/pid/85/5686,Iis P. Tussyadiah,"University of Surrey, Guildford, UK"
https://dblp.org/pid/85/9749,Mihai A. Petrovici,"Heidelberg University, Kirchhoff Institute for Physics, Germany"
https://dblp.org/pid/86/1658,Mari Carmen Suárez-Figueroa,"Technical University of Madrid (UPM), Artificial Intelligence Department"
https://dblp.org/pid/86/20,Sanjay Misra,"Covenant University, Ota, Nigeria"
https://dblp.org/pid/86/2304-1,Ayan Banerjee 0001,"Arizona State University, Tempe, AZ, USA"
https://dblp.org/pid/86/3784-1,Devinder Kaur 0001,"University of Toledo, Toledo, OH, USA"
https://dblp.org/pid/86/475-10,Hao Chen 0010,"Samsung Research America, Inc., Richardson, TX, USA"
https://dblp.org/pid/86/6357,Hani Hagras,"University of Essex, Colchester, UK"
https://dblp.org/pid/86/6970,Gerhard Satzger,"Karlsruhe Institute of Technology (KIT), Karlsruhe Service Research Institute, Germany"
https://dblp.org/pid/87/1222-9,Xi Zhang 0009,"Tianjin University, College of Management and Economics, China"
https://dblp.org/pid/87/240,Alicia Troncoso Lora,"Pablo de Olavide University, Sevilla, Spain"
https://dblp.org/pid/87/2888-1,Jian Wan 0001,"Zhejiang University of Science and Technology, School of Information and Electronic Engineering, Hangzhou, China"
https://dblp.org/pid/87/3040,Simon Haykin 0001,"McMaster University, Department of Electrical and Computer Engineering, Hamilton, Canada"
https://dblp.org/pid/87/3082,Gustavo Ramírez-González 0001,"Universidad del Cauca, Tunja, Colombia"
https://dblp.org/pid/87/4162,Andrea Pohoreckyj Danyluk,"Williams College, Williamstown, MA, USA"
https://dblp.org/pid/87/5538,Sai-Ho Ling,"University of Technology Sydney, Centre for Health Technologies, Australia"
https://dblp.org/pid/87/6284-2,Yun Li 0002,"Dongguan University of Technology, College of Computer Science and Technology, China"
https://dblp.org/pid/88/2686,Yolanda Gil,"University of Southern California, Information Sciences Institute, Los Angeles, USA"
https://dblp.org/pid/88/4021,Christopher W. Geib,SIFT LLC
https://dblp.org/pid/89/10533,Constantinos Sourkounis,"Ruhr University Bochum, Germany"
https://dblp.org/pid/89/120-3,Xing Chen 0003,"Kanagawa Institute of Technology, Atsugi, Japan"
https://dblp.org/pid/89/5901-10,Jun Yan 0010,"Yidu Cloud Technology Co. Ltd., Beijing, China"
https://dblp.org/pid/89/5914,Geoffrey Ye Li,"Imperial College London, UK"
https://dblp.org/pid/89/6226,Andrea Orlandini,"National Research Council of Italy, Institute of Cognitive Sciences and Technologies, Rome, Italy"
https://dblp.org/pid/89/8924,Eric Müller 0001,"Heidelberg University, Germany"
https://dblp.org/pid/90/3575-1,Shui Yu 0001,"University of Technology Sydney, School of Computer Science, Faculty of Engineering and Information Technology, Ultimo, NSW, Australia"
https://dblp.org/pid/90/4265,Pieter Spronck,"Tilburg University, Tilburg Center for Cognition and Communication (TiCC), The Netherlands"
https://dblp.org/pid/90/7833,Wajdi Dhifli,"University of Quebec at Montreal, Canada"
https://dblp.org/pid/91/10314,Raymond R. Bond,"Ulster University, Computer Science Research Institute, UK"
https://dblp.org/pid/91/10961-2,Petr Novotný 0002,"IBM T. J. Watson Research Center, Yorktown Heights, NY, USA"
https://dblp.org/pid/91/2882,Mohammad S. Obaidat,"University of Sharjah, College of Computing & Informatics, UAE"
https://dblp.org/pid/91/6559,Nikolaus Vahrenkamp,"Karlsruhe Institute of Technology, Institute of Anthropomatics"
https://dblp.org/pid/91/7408,Kerstin Bunte,"University of Groningen, Bernoulli Institute, The Netherlands"
https://dblp.org/pid/92/10277,Duckhwan Kim 0001,"Georgia Institute of Technology, Atlanta, GA, USA"
https://dblp.org/pid/92/2963,Matt Huenerfauth,"Rochester Institute of Technology, NY, USA"
https://dblp.org/pid/92/5955,Lajos Hanzo,"University of Southampton, UK"
https://dblp.org/pid/92/6033,Shuenn-Yuh Lee,"National Cheng Kung University, Department of Electrical Engineering, Tainan, Taiwan"
https://dblp.org/pid/93/2334-8,Yong Li 0008,"Tsinghua University, Beijing National Research Center for Information Science and Technology (BNRist), China"
https://dblp.org/pid/93/3389-1,Jianhua Li 0001,"Shanghai Jiao Tong University, Shanghai Key Laboratory of Integrated Administration Technologies for Information Security, China"
https://dblp.org/pid/93/4866,Johannes Schemmel,"University of Heidelberg, Germany"
https://dblp.org/pid/93/6680,Enrique Herrera-Viedma,"University of Granada, Spain"
https://dblp.org/pid/94/3104-56,Ying Wang 0056,"State Grid Information & Telecommunication Company, Beijing, China"
https://dblp.org/pid/94/5698,Ahmed E. Kamal 0001,"Iowa State University, Ames, USA"
https://dblp.org/pid/94/9680,João Battista Camargo Junior,"University of São Paulo, São Paulo, Brazil"
https://dblp.org/pid/95/3736-1,Jun Liu 0001,"University of Ulster, Jordanstown, UK"
https://dblp.org/pid/95/4633,Gabriella Cortellessa,"National Research Council, Italy"
https://dblp.org/pid/95/6985-2,Wei Wu 0002,"Sichuan University, College of Electronics and Information Engineering, Chengdu, China"
https://dblp.org/pid/95/7006,Cuntai Guan,"Nanyang Technological University, School of Computer Science and Engineering, Singapore"
https://dblp.org/pid/96/3222,J. Michael Spector,"University of North Texas, Denton, TX, USA"
https://dblp.org/pid/96/7305,Weiyi Shang,"Concordia University, Montreal, Canada"
https://dblp.org/pid/97/1150-1,Andrés Muñoz 0001,"Catholic University of Murcia, Polytechnic School, Spain"
https://dblp.org/pid/97/1397,Arash Shaban-Nejad,"University of Tennessee Health Science Center, USA"
https://dblp.org/pid/97/2274-35,Yu Liu 0035,"Dalian University of Technology, School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China"
https://dblp.org/pid/97/3152,Yu-Chuan Li,"Taipei Medical University, Taiwan"
https://dblp.org/pid/97/9735,Shubhendu Trivedi,"Massachusetts Institute of Technology (MIT), Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA, USA"
https://dblp.org/pid/98/4051,Prosper Chemouil,"Orange Labs, Châtillon, France"
https://dblp.org/pid/99/2261,James Annis,"Fermi National Accelerator Laboratory (Fermilab), Batavia, IL, USA"
https://dblp.org/pid/99/4387,Tom Vercauteren,"University College London (UCL), UK"
https://dblp.org/pid/99/5538,Aude Oliva,"MIT, Cambridge, MA, USA"
https://dblp.org/pid/a/AAbraham,Ajith Abraham,"Machine Intelligence Research Labs, MIR, Auburn, USA"
https://dblp.org/pid/a/EAndre,Elisabeth André,"University of Augsburg, Germany"
https://dblp.org/pid/a/GrigorisAntoniou,Grigoris Antoniou,"University of Huddersfield, UK"
https://dblp.org/pid/a/HusseinAAbbass,Hussein A. Abbass,"University of New South Wales, Canberra, Australia"
https://dblp.org/pid/b/ChristianBreiteneder,Christian Breiteneder,"TU Wien, Vienna, Austria"
https://dblp.org/pid/b/JamalBentahar,Jamal Bentahar,"Concordia University, Montreal, Canada"
https://dblp.org/pid/c/ACPLFdCarvalho,André C. P. L. F. de Carvalho,"University of São Paulo, Department of Computer Science, Brazil"
https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy"
https://dblp.org/pid/c/AmedeoCesta,Amedeo Cesta,"National Research Council, Italy"
https://dblp.org/pid/c/HanChiehChao,Han-Chieh Chao,"National Ilan University, Yilan, Taiwan"
https://dblp.org/pid/c/KimKwangRaymondChoo,Kim-Kwang Raymond Choo,"University of Texas at San Antonio, USA"
https://dblp.org/pid/c/ManuelCebrian,Manuel Cebrián,"Autonomous University of Madrid, Spain"
https://dblp.org/pid/c/ShuChingChen,Shu-Ching Chen,"Florida International University, University Park, FL, USA"
https://dblp.org/pid/c/StefaniaCostantini,Stefania Costantini,"University of L'Aquila, Italy"
https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA"
https://dblp.org/pid/d/DDiaz,Daniel Diaz,"University of Paris 1, France"
https://dblp.org/pid/d/JulieDugdale,Julie Dugdale,"IMAG, Grenoble, France"
https://dblp.org/pid/d/MinYuhDay,Min-Yuh Day,"National Taipei University, Graduate Institute of Information Management, Taiwan"
https://dblp.org/pid/d/SDustdar,Schahram Dustdar,"TU Wien, Vienna, Austria"
https://dblp.org/pid/d/ShuiguangDeng,Shuiguang Deng,Zhejiang University
https://dblp.org/pid/d/TGDietterich,Thomas G. Dietterich,"Oregon State University, School of Electrical Engineering and Computer Science"
https://dblp.org/pid/d/TobiDelbruck,Tobi Delbrück,"ETH Zurich, Switzerland"
https://dblp.org/pid/d/VDignum,Virginia Dignum,"TU Delft, The Netherlands"
https://dblp.org/pid/f/MJFranklin,Michael J. Franklin,University of Chicago
https://dblp.org/pid/g/AhmedGhoneim,Ahmed Ghoneim,"Menoufia University, Faculty of Science, Shebin El-Koom, Egypt"
https://dblp.org/pid/g/AmyRGreenwald,Amy Greenwald,"Brown University, Providence, USA"
https://dblp.org/pid/g/IreneYHGu,Irene Y. H. Gu,"Chalmers University of Technology, Department of Signals and Systems, Gothenburg, Sweden"
https://dblp.org/pid/g/JonathanGrudin,Jonathan Grudin,Microsoft Research
https://dblp.org/pid/g/SandeepKSGupta,Sandeep K. S. Gupta,"Arizona State University, Tempe, Institute of Sustainability"
https://dblp.org/pid/g/SebastienGerard,Sébastien Gérard,"Atomic Energy and Alternative Energies Commission, CEA - Laboratory of Research on Software-intensive Technologies (LIST), France"
https://dblp.org/pid/g/SGhandeharizadeh,Shahram Ghandeharizadeh,"University of Southern California, Los Angeles, USA"
https://dblp.org/pid/g/YikeGuo,Yike Guo,"Imperial College London, UK"
https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt"
https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria"
https://dblp.org/pid/h/GhassanHamarneh,Ghassan Hamarneh,"Simon Fraser University, Burnaby, Canada"
