doi,author1,name1,aff1,author2,name2,aff2
http://dx.doi.org/10.1007/978-3-030-54173-6_3,https://dblp.org/pid/c/ABCremers,Armin B. Cremers,"University of Bonn, Germany",https://dblp.org/pid/35/1335-1,Jörg Zimmermann 0001,"University of Bonn, Germany"
https://doi.org/10.1007/978-3-030-54173-6_3,https://dblp.org/pid/c/ABCremers,Armin B. Cremers,"University of Bonn, Germany",https://dblp.org/pid/35/1335-1,Jörg Zimmermann 0001,"University of Bonn, Germany"
http://dx.doi.org/10.1007/978-3-030-84655-8_2,https://dblp.org/pid/j/JanaKoehler,Jana Koehler,"German Research Center for Artificial Intelligence (DFKI), Saarbrücken, Germany",https://dblp.org/pid/172/6953,Benjamin van Giffen,"University of St. Gallen, Switzerland"
https://doi.org/10.1007/978-3-030-84655-8_2,https://dblp.org/pid/j/JanaKoehler,Jana Koehler,"German Research Center for Artificial Intelligence (DFKI), Saarbrücken, Germany",https://dblp.org/pid/172/6953,Benjamin van Giffen,"University of St. Gallen, Switzerland"
http://dx.doi.org/10.1007/978-3-030-84655-8_2,https://dblp.org/pid/j/JanaKoehler,Jana Koehler,"German Research Center for Artificial Intelligence (DFKI), Saarbrücken, Germany",https://dblp.org/pid/05/4977,Walter Brenner,"University of St. Gallen, Switzerland"
https://doi.org/10.1007/978-3-030-84655-8_2,https://dblp.org/pid/j/JanaKoehler,Jana Koehler,"German Research Center for Artificial Intelligence (DFKI), Saarbrücken, Germany",https://dblp.org/pid/05/4977,Walter Brenner,"University of St. Gallen, Switzerland"
http://dx.doi.org/10.1007/978-3-030-84655-8_2,https://dblp.org/pid/172/6953,Benjamin van Giffen,"University of St. Gallen, Switzerland",https://dblp.org/pid/05/4977,Walter Brenner,"University of St. Gallen, Switzerland"
https://doi.org/10.1007/978-3-030-84655-8_2,https://dblp.org/pid/172/6953,Benjamin van Giffen,"University of St. Gallen, Switzerland",https://dblp.org/pid/05/4977,Walter Brenner,"University of St. Gallen, Switzerland"
http://dx.doi.org/10.1007/978-3-030-63307-3_10,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
https://doi.org/10.1007/978-3-030-63307-3_10,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
http://dx.doi.org/10.1007/978-3-030-63307-3_10,https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt",https://dblp.org/pid/119/6934,Sally M. El-Ghamrawy,"MISR Higher Institute for Engineering and Technology, Mansoura, Egypt"
https://doi.org/10.1007/978-3-030-63307-3_10,https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt",https://dblp.org/pid/119/6934,Sally M. El-Ghamrawy,"MISR Higher Institute for Engineering and Technology, Mansoura, Egypt"
http://dx.doi.org/10.1007/978-3-030-63307-3_10,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/119/6934,Sally M. El-Ghamrawy,"MISR Higher Institute for Engineering and Technology, Mansoura, Egypt"
https://doi.org/10.1007/978-3-030-63307-3_10,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/119/6934,Sally M. El-Ghamrawy,"MISR Higher Institute for Engineering and Technology, Mansoura, Egypt"
http://dx.doi.org/10.1007/978-3-030-63307-3_5,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
https://doi.org/10.1007/978-3-030-63307-3_5,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
http://dx.doi.org/10.1007/978-3-030-63307-3_6,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
https://doi.org/10.1007/978-3-030-63307-3_6,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
http://dx.doi.org/10.1007/978-3-030-63307-3_8,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
https://doi.org/10.1007/978-3-030-63307-3_8,https://dblp.org/pid/h/AboulEllaHassanien,Aboul Ella Hassanien,"Cairo University, Giza, Egypt",https://dblp.org/pid/42/8982,Ashraf Darwish,"Helwan University, Faculty of Science, Scientific Research Group in Egypt, Cairo, Egypt"
http://dx.doi.org/10.1142/12360,https://dblp.org/pid/84/2603,Mark Last,"Ben-Gurion University, Beersheba, Israel",https://dblp.org/pid/73/4684,Meir Kalech,"Ben-Gurion University of the Negev, Beer-Sheva, Israel"
https://doi.org/10.1142/12360,https://dblp.org/pid/84/2603,Mark Last,"Ben-Gurion University, Beersheba, Israel",https://dblp.org/pid/73/4684,Meir Kalech,"Ben-Gurion University of the Negev, Beer-Sheva, Israel"
http://dx.doi.org/10.1142/12360,https://dblp.org/pid/84/2603,Mark Last,"Ben-Gurion University, Beersheba, Israel",https://dblp.org/pid/00/6243,Rui Abreu 0001,"University of Porto, Department of Informatics Engineering, Porto, Portugal"
https://doi.org/10.1142/12360,https://dblp.org/pid/84/2603,Mark Last,"Ben-Gurion University, Beersheba, Israel",https://dblp.org/pid/00/6243,Rui Abreu 0001,"University of Porto, Department of Informatics Engineering, Porto, Portugal"
http://dx.doi.org/10.1142/12360,https://dblp.org/pid/73/4684,Meir Kalech,"Ben-Gurion University of the Negev, Beer-Sheva, Israel",https://dblp.org/pid/00/6243,Rui Abreu 0001,"University of Porto, Department of Informatics Engineering, Porto, Portugal"
https://doi.org/10.1142/12360,https://dblp.org/pid/73/4684,Meir Kalech,"Ben-Gurion University of the Negev, Beer-Sheva, Israel",https://dblp.org/pid/00/6243,Rui Abreu 0001,"University of Porto, Department of Informatics Engineering, Porto, Portugal"
http://dx.doi.org/10.1109/acsos-c52956.2021.00085,https://dblp.org/pid/97/4594,Gregor Schiele,"University of Duisburg-Essen, Duisburg, Germany",https://dblp.org/pid/272/2277,Chao Qian 0009,"University of Duisburg-Essen, Duisburg, Germany"
https://doi.org/10.1109/acsos-c52956.2021.00085,https://dblp.org/pid/97/4594,Gregor Schiele,"University of Duisburg-Essen, Duisburg, Germany",https://dblp.org/pid/272/2277,Chao Qian 0009,"University of Duisburg-Essen, Duisburg, Germany"
http://dx.doi.org/10.1007/978-3-030-80285-1_3,https://dblp.org/pid/93/668,Stephen M. Fiore,"University of Central Florida, Cognitive Sciences Laboratory, USA",https://dblp.org/pid/58/1621,Florian Jentsch,"University of Central Florida, Orlando, USA"
https://doi.org/10.1007/978-3-030-80285-1_3,https://dblp.org/pid/93/668,Stephen M. Fiore,"University of Central Florida, Cognitive Sciences Laboratory, USA",https://dblp.org/pid/58/1621,Florian Jentsch,"University of Central Florida, Orlando, USA"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France",https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France",https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France",https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/48/1036,Gérard Bailly,"CNRS, Grenoble, France",https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France",https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France",https://dblp.org/pid/24/2419,François Portet,"Laboratoire d'Informatique de Grenoble, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/159/4902,Olivier Perrotin,"Grenoble INP, France"
http://dx.doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France"
https://doi.org/10.1007/978-3-030-80285-1_55,https://dblp.org/pid/z/YongxinZhou4,Yongxin Zhou 0004,"Grenoble Alpes University, France",https://dblp.org/pid/61/4626,Franck Tarpin-Bernard,"IMAG, Grenoble, France"
http://dx.doi.org/10.1007/978-3-030-80840-2_43,https://dblp.org/pid/93/1337,Alfred Zimmermann,"Reutlingen University, Reutlingen, Germany",https://dblp.org/pid/50/6445-1,Rainer Schmidt 0001,"Munich University of Applied Sciences, Germany"
https://doi.org/10.1007/978-3-030-80840-2_43,https://dblp.org/pid/93/1337,Alfred Zimmermann,"Reutlingen University, Reutlingen, Germany",https://dblp.org/pid/50/6445-1,Rainer Schmidt 0001,"Munich University of Applied Sciences, Germany"
http://dx.doi.org/10.1007/978-3-030-80840-2_43,https://dblp.org/pid/50/6445-1,Rainer Schmidt 0001,"Munich University of Applied Sciences, Germany",https://dblp.org/pid/29/6910,Kurt Sandkuhl,"University of Rostock, Germany"
https://doi.org/10.1007/978-3-030-80840-2_43,https://dblp.org/pid/50/6445-1,Rainer Schmidt 0001,"Munich University of Applied Sciences, Germany",https://dblp.org/pid/29/6910,Kurt Sandkuhl,"University of Rostock, Germany"
http://dx.doi.org/10.1007/978-3-030-80840-2_43,https://dblp.org/pid/93/1337,Alfred Zimmermann,"Reutlingen University, Reutlingen, Germany",https://dblp.org/pid/29/6910,Kurt Sandkuhl,"University of Rostock, Germany"
https://doi.org/10.1007/978-3-030-80840-2_43,https://dblp.org/pid/93/1337,Alfred Zimmermann,"Reutlingen University, Reutlingen, Germany",https://dblp.org/pid/29/6910,Kurt Sandkuhl,"University of Rostock, Germany"
http://dx.doi.org/10.1145/3461702.3462589,https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA",https://dblp.org/pid/62/6936,Cynthia Rudin,"Duke University, USA"
https://doi.org/10.1145/3461702.3462589,https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA",https://dblp.org/pid/62/6936,Cynthia Rudin,"Duke University, USA"
http://dx.doi.org/10.1145/3461702.3462605,https://dblp.org/pid/15/3631,Patrick Gage Kelley,"Google, USA",https://dblp.org/pid/119/0389,Aaron Sedley,Google Research
https://doi.org/10.1145/3461702.3462605,https://dblp.org/pid/15/3631,Patrick Gage Kelley,"Google, USA",https://dblp.org/pid/119/0389,Aaron Sedley,Google Research
http://dx.doi.org/10.29007/kfk9,https://dblp.org/pid/l/InsupLee,Insup Lee 0001,"University of Pennsylvania, Philadelphia, PA, USA",https://dblp.org/pid/72/2103-1,Christian Schilling 0001,"Aalborg University, Denmark"
https://doi.org/10.29007/kfk9,https://dblp.org/pid/l/InsupLee,Insup Lee 0001,"University of Pennsylvania, Philadelphia, PA, USA",https://dblp.org/pid/72/2103-1,Christian Schilling 0001,"Aalborg University, Denmark"
http://dx.doi.org/10.1007/978-3-030-82017-6_20,https://dblp.org/pid/t/LeendertWNvanderTorre,Leon van der Torre,"University of Luxembourg, Computer Science and Communications Research Unit",https://dblp.org/pid/o/AndreaOmicini,Andrea Omicini,"University of Bologna, Italy"
https://doi.org/10.1007/978-3-030-82017-6_20,https://dblp.org/pid/t/LeendertWNvanderTorre,Leon van der Torre,"University of Luxembourg, Computer Science and Communications Research Unit",https://dblp.org/pid/o/AndreaOmicini,Andrea Omicini,"University of Bologna, Italy"
http://dx.doi.org/10.1007/978-3-030-82017-6_20,https://dblp.org/pid/o/AndreaOmicini,Andrea Omicini,"University of Bologna, Italy",https://dblp.org/pid/65/528,Michael Schumacher 0001,"University of Applied Sciences Western Switzerland, Sierre, Switzerland"
https://doi.org/10.1007/978-3-030-82017-6_20,https://dblp.org/pid/o/AndreaOmicini,Andrea Omicini,"University of Bologna, Italy",https://dblp.org/pid/65/528,Michael Schumacher 0001,"University of Applied Sciences Western Switzerland, Sierre, Switzerland"
http://dx.doi.org/10.1007/978-3-030-82017-6_20,https://dblp.org/pid/t/LeendertWNvanderTorre,Leon van der Torre,"University of Luxembourg, Computer Science and Communications Research Unit",https://dblp.org/pid/65/528,Michael Schumacher 0001,"University of Applied Sciences Western Switzerland, Sierre, Switzerland"
https://doi.org/10.1007/978-3-030-82017-6_20,https://dblp.org/pid/t/LeendertWNvanderTorre,Leon van der Torre,"University of Luxembourg, Computer Science and Communications Research Unit",https://dblp.org/pid/65/528,Michael Schumacher 0001,"University of Applied Sciences Western Switzerland, Sierre, Switzerland"
http://dx.doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/65/6293,Dan Chia-Tien Lo,"Kennesaw State University, Marietta, GA, USA",https://dblp.org/pid/07/6378-13,Fan Wu 0013,"Tuskegee University, Department of Computer Science, AL, USA"
https://doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/65/6293,Dan Chia-Tien Lo,"Kennesaw State University, Marietta, GA, USA",https://dblp.org/pid/07/6378-13,Fan Wu 0013,"Tuskegee University, Department of Computer Science, AL, USA"
http://dx.doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/06/10426,Akond Ashfaque Ur Rahman,"Auburn University, USA"
https://doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/06/10426,Akond Ashfaque Ur Rahman,"Auburn University, USA"
http://dx.doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/65/6293,Dan Chia-Tien Lo,"Kennesaw State University, Marietta, GA, USA",https://dblp.org/pid/06/10426,Akond Ashfaque Ur Rahman,"Auburn University, USA"
https://doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/65/6293,Dan Chia-Tien Lo,"Kennesaw State University, Marietta, GA, USA",https://dblp.org/pid/06/10426,Akond Ashfaque Ur Rahman,"Auburn University, USA"
http://dx.doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/07/6378-13,Fan Wu 0013,"Tuskegee University, Department of Computer Science, AL, USA",https://dblp.org/pid/06/10426,Akond Ashfaque Ur Rahman,"Auburn University, USA"
https://doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/07/6378-13,Fan Wu 0013,"Tuskegee University, Department of Computer Science, AL, USA",https://dblp.org/pid/06/10426,Akond Ashfaque Ur Rahman,"Auburn University, USA"
http://dx.doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/65/6293,Dan Chia-Tien Lo,"Kennesaw State University, Marietta, GA, USA"
https://doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/65/6293,Dan Chia-Tien Lo,"Kennesaw State University, Marietta, GA, USA"
http://dx.doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/07/6378-13,Fan Wu 0013,"Tuskegee University, Department of Computer Science, AL, USA"
https://doi.org/10.1109/bigdata52589.2021.9671434,https://dblp.org/pid/c/AlfredoCuzzocrea,Alfredo Cuzzocrea,"University of Calabria, IDEA Lab, Cosenza, Italy",https://dblp.org/pid/07/6378-13,Fan Wu 0013,"Tuskegee University, Department of Computer Science, AL, USA"
http://dx.doi.org/10.1007/978-3-030-86993-9_15,https://dblp.org/pid/80/10014,M. Shamim Kaiser,"Jahangirnagar University, Institute of Information Technology, Dhaka, Bangladesh",https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
https://doi.org/10.1007/978-3-030-86993-9_15,https://dblp.org/pid/80/10014,M. Shamim Kaiser,"Jahangirnagar University, Institute of Information Technology, Dhaka, Bangladesh",https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
http://dx.doi.org/10.1109/ccci52664.2021.9583190,https://dblp.org/pid/91/2882,Mohammad S. Obaidat,"University of Sharjah, College of Computing & Informatics, UAE",https://dblp.org/pid/250/4007,Rajesh Gupta 0007,"Nirma University, Institute of Technology, Ahmedabad, India"
https://doi.org/10.1109/ccci52664.2021.9583190,https://dblp.org/pid/91/2882,Mohammad S. Obaidat,"University of Sharjah, College of Computing & Informatics, UAE",https://dblp.org/pid/250/4007,Rajesh Gupta 0007,"Nirma University, Institute of Technology, Ahmedabad, India"
http://dx.doi.org/10.1109/ccnc49032.2021.9369633,https://dblp.org/pid/t/GennyTortora,Genny Tortora,"University of Salerno, Italy",https://dblp.org/pid/28/6097,Giuliana Vitiello,"University of Salerno, Italy"
https://doi.org/10.1109/ccnc49032.2021.9369633,https://dblp.org/pid/t/GennyTortora,Genny Tortora,"University of Salerno, Italy",https://dblp.org/pid/28/6097,Giuliana Vitiello,"University of Salerno, Italy"
http://dx.doi.org/10.1145/3457388.3458857,https://dblp.org/pid/s/StefanSchulte,Stefan Schulte 0001,"Ghent University, Belgium",https://dblp.org/pid/14/2499,Dirk Stroobandt,"Ghent University, Belgium"
https://doi.org/10.1145/3457388.3458857,https://dblp.org/pid/s/StefanSchulte,Stefan Schulte 0001,"Ghent University, Belgium",https://dblp.org/pid/14/2499,Dirk Stroobandt,"Ghent University, Belgium"
http://dx.doi.org/10.1145/3457388.3458857,https://dblp.org/pid/87/4387,Adrian Munteanu 0001,"Vrije Universiteit Brussel, Brussels, Belgium",https://dblp.org/pid/14/2499,Dirk Stroobandt,"Ghent University, Belgium"
https://doi.org/10.1145/3457388.3458857,https://dblp.org/pid/87/4387,Adrian Munteanu 0001,"Vrije Universiteit Brussel, Brussels, Belgium",https://dblp.org/pid/14/2499,Dirk Stroobandt,"Ghent University, Belgium"
http://dx.doi.org/10.1145/3457388.3458857,https://dblp.org/pid/s/StefanSchulte,Stefan Schulte 0001,"Ghent University, Belgium",https://dblp.org/pid/87/4387,Adrian Munteanu 0001,"Vrije Universiteit Brussel, Brussels, Belgium"
https://doi.org/10.1145/3457388.3458857,https://dblp.org/pid/s/StefanSchulte,Stefan Schulte 0001,"Ghent University, Belgium",https://dblp.org/pid/87/4387,Adrian Munteanu 0001,"Vrije Universiteit Brussel, Brussels, Belgium"
http://dx.doi.org/10.23919/cnsm52442.2021.9615533,https://dblp.org/pid/50/1543-1,Antonio Jose Garrido del Solo,"University of Castilla-La Mancha, Albacete Research Institute of Informatics,, Spain",https://dblp.org/pid/18/4799,Jose Miguel Villalón Millán,"University of Castilla-La Mancha, Albacete, Spain"
https://doi.org/10.23919/cnsm52442.2021.9615533,https://dblp.org/pid/50/1543-1,Antonio Jose Garrido del Solo,"University of Castilla-La Mancha, Albacete Research Institute of Informatics,, Spain",https://dblp.org/pid/18/4799,Jose Miguel Villalón Millán,"University of Castilla-La Mancha, Albacete, Spain"
http://dx.doi.org/10.1007/978-3-030-76657-3_33,https://dblp.org/pid/33/1668,Isabelle Bloch,"Télécom Paris, Paris, France",https://dblp.org/pid/158/9557,Samy Blusseau,"CMLA, ENS Cachan, France"
https://doi.org/10.1007/978-3-030-76657-3_33,https://dblp.org/pid/33/1668,Isabelle Bloch,"Télécom Paris, Paris, France",https://dblp.org/pid/158/9557,Samy Blusseau,"CMLA, ENS Cachan, France"
http://dx.doi.org/10.1145/3442188.3445923,https://dblp.org/pid/68/5296,Yoav Goldberg,"Allen Institute for Artificial Intelligence, Tel Aviv, Israel",https://dblp.org/pid/64/2748-1,Tim Miller 0001,"University of Melbourne, School of Computing and Information Systems, Australia"
https://doi.org/10.1145/3442188.3445923,https://dblp.org/pid/68/5296,Yoav Goldberg,"Allen Institute for Artificial Intelligence, Tel Aviv, Israel",https://dblp.org/pid/64/2748-1,Tim Miller 0001,"University of Melbourne, School of Computing and Information Systems, Australia"
http://dx.doi.org/10.1109/ficloud49777.2021.00063,https://dblp.org/pid/67/2653,Marco Lattuada 0001,"Politecnico di Milano, Italy",https://dblp.org/pid/13/1991,Danilo Ardagna,"Politecnico di Milano, Italy"
https://doi.org/10.1109/ficloud49777.2021.00063,https://dblp.org/pid/67/2653,Marco Lattuada 0001,"Politecnico di Milano, Italy",https://dblp.org/pid/13/1991,Danilo Ardagna,"Politecnico di Milano, Italy"
http://dx.doi.org/10.1145/3503162.3506571,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
https://doi.org/10.1145/3503162.3506571,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
http://dx.doi.org/10.1145/3503162.3506571,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3503162.3506571,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3503162.3506571,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://doi.org/10.1145/3503162.3506571,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
http://dx.doi.org/10.1145/3503162.3506571,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://doi.org/10.1145/3503162.3506571,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
http://dx.doi.org/10.1145/3503162.3506571,https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3503162.3506571,https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3503162.3506571,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3503162.3506571,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1007/978-3-030-90963-5_29,https://dblp.org/pid/51/7626-1,Marco Romano 0001,"University of Salerno, Department of Computer Science, Fisciano, Salerno, Italy",https://dblp.org/pid/28/6097,Giuliana Vitiello,"University of Salerno, Italy"
